method_id,method,scale,dimension,evaluation,n_runs,success_rate,mean_best_so_far,std_best_so_far,q25_best_so_far,q75_best_so_far,sem_best_so_far
repair_bo,Repair BO,large,80-D,243,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,244,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,245,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,246,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,247,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,248,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,249,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,250,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,251,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,252,20,1.0,14.071779644901266,6.098245871765482,9.017203520147342,18.12707395343117,1.3636092312775083
repair_bo,Repair BO,large,80-D,253,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,254,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,255,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,256,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,257,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,258,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,259,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,260,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,261,20,1.0,14.171922538762109,6.258067250377795,9.017203520147342,18.12707395343117,1.3993463779609947
repair_bo,Repair BO,large,80-D,262,20,1.0,14.18025444790741,6.255293572794719,9.017203520147342,18.12707395343117,1.398726164798652
repair_bo,Repair BO,large,80-D,263,20,1.0,14.18025444790741,6.255293572794719,9.017203520147342,18.12707395343117,1.398726164798652
repair_bo,Repair BO,large,80-D,264,20,1.0,14.18025444790741,6.255293572794719,9.017203520147342,18.12707395343117,1.398726164798652
repair_bo,Repair BO,large,80-D,265,20,1.0,14.18025444790741,6.255293572794719,9.017203520147342,18.12707395343117,1.398726164798652
repair_bo,Repair BO,large,80-D,266,20,1.0,14.18025444790741,6.255293572794719,9.017203520147342,18.12707395343117,1.398726164798652
repair_bo,Repair BO,large,80-D,267,20,1.0,14.792955165233417,6.647294798002297,9.017203520147342,18.14151977175981,1.4863803034813867
repair_bo,Repair BO,large,80-D,268,20,1.0,14.792955165233417,6.647294798002297,9.017203520147342,18.14151977175981,1.4863803034813867
repair_bo,Repair BO,large,80-D,269,20,1.0,14.792955165233417,6.647294798002297,9.017203520147342,18.14151977175981,1.4863803034813867
repair_bo,Repair BO,large,80-D,270,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,271,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,272,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,273,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,274,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,275,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,276,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,277,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,278,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,279,20,1.0,14.868238266953995,6.695953009957457,9.017203520147342,18.517935280362714,1.49726061044092
repair_bo,Repair BO,large,80-D,280,20,1.0,14.964641041535193,6.782197729877498,9.017203520147342,18.999949153268698,1.516545516085084
repair_bo,Repair BO,large,80-D,281,20,1.0,15.003522722217076,6.841649530554424,9.017203520147342,18.999949153268698,1.5298393428549215
repair_bo,Repair BO,large,80-D,282,20,1.0,15.003522722217076,6.841649530554424,9.017203520147342,18.999949153268698,1.5298393428549215
repair_bo,Repair BO,large,80-D,283,20,1.0,15.003522722217076,6.841649530554424,9.017203520147342,18.999949153268698,1.5298393428549215
repair_bo,Repair BO,large,80-D,284,20,1.0,15.003522722217076,6.841649530554424,9.017203520147342,18.999949153268698,1.5298393428549215
repair_bo,Repair BO,large,80-D,285,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,286,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,287,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,288,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,289,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,290,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,291,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,292,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,293,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,294,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,295,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,296,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,297,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,298,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,299,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
repair_bo,Repair BO,large,80-D,300,20,1.0,15.016935723228437,6.8381595652456735,9.017203520147342,18.999949153268698,1.5290589628879734
de_rp,DE-rp,large,80-D,1,20,0.05,0.3952243591384857,1.7674970667948884,0.0,0.0,0.39522435913848564
de_rp,DE-rp,large,80-D,2,20,0.05,0.3952243591384857,1.7674970667948884,0.0,0.0,0.39522435913848564
de_rp,DE-rp,large,80-D,3,20,0.05,0.3952243591384857,1.7674970667948884,0.0,0.0,0.39522435913848564
de_rp,DE-rp,large,80-D,4,20,0.05,0.3952243591384857,1.7674970667948884,0.0,0.0,0.39522435913848564
de_rp,DE-rp,large,80-D,5,20,0.05,0.3952243591384857,1.7674970667948884,0.0,0.0,0.39522435913848564
de_rp,DE-rp,large,80-D,6,20,0.1,0.5763017218083851,1.9050355520923326,0.0,0.0,0.4259788994032297
de_rp,DE-rp,large,80-D,7,20,0.1,0.5763017218083851,1.9050355520923326,0.0,0.0,0.4259788994032297
de_rp,DE-rp,large,80-D,8,20,0.15,0.6786978605678577,1.9273365055312819,0.0,0.0,0.43096554418848454
de_rp,DE-rp,large,80-D,9,20,0.15,0.6786978605678577,1.9273365055312819,0.0,0.0,0.43096554418848454
de_rp,DE-rp,large,80-D,10,20,0.15,0.6786978605678577,1.9273365055312819,0.0,0.0,0.43096554418848454
de_rp,DE-rp,large,80-D,11,20,0.2,0.8313852068541012,1.990660467852742,0.0,0.0,0.44512521262402654
de_rp,DE-rp,large,80-D,12,20,0.2,0.8313852068541012,1.990660467852742,0.0,0.0,0.44512521262402654
de_rp,DE-rp,large,80-D,13,20,0.25,0.9708322987787475,2.0267133056429687,0.0,0.5119806937973634,0.4531868722320986
de_rp,DE-rp,large,80-D,14,20,0.3,1.0099473710621842,2.0145026602477807,0.0,1.0987067780489128,0.45045648891682005
de_rp,DE-rp,large,80-D,15,20,0.35,1.086810813921725,2.0032357098509053,0.0,1.6649323366904736,0.4479371222181669
de_rp,DE-rp,large,80-D,16,20,0.35,1.086810813921725,2.0032357098509053,0.0,1.6649323366904736,0.4479371222181669
de_rp,DE-rp,large,80-D,17,20,0.35,1.086810813921725,2.0032357098509053,0.0,1.6649323366904736,0.4479371222181669
de_rp,DE-rp,large,80-D,18,20,0.4,1.9910270370049177,3.669899159913113,0.0,2.855143110300913,0.8206143992135091
de_rp,DE-rp,large,80-D,19,20,0.45,2.6489472865321253,4.400861145605118,0.0,3.1956970076431483,0.9840624681110643
de_rp,DE-rp,large,80-D,20,20,0.45,2.6489472865321253,4.400861145605118,0.0,3.1956970076431483,0.9840624681110643
de_rp,DE-rp,large,80-D,21,20,0.45,2.6489472865321253,4.400861145605118,0.0,3.1956970076431483,0.9840624681110643
de_rp,DE-rp,large,80-D,22,20,0.45,2.9353160688265185,4.6746939575804864,0.0,3.1956970076431483,1.0452933463157486
de_rp,DE-rp,large,80-D,23,20,0.45,2.9353160688265185,4.6746939575804864,0.0,3.1956970076431483,1.0452933463157486
de_rp,DE-rp,large,80-D,24,20,0.45,2.9353160688265185,4.6746939575804864,0.0,3.1956970076431483,1.0452933463157486
de_rp,DE-rp,large,80-D,25,20,0.45,2.9353160688265185,4.6746939575804864,0.0,3.1956970076431483,1.0452933463157486
de_rp,DE-rp,large,80-D,26,20,0.5,3.023536920151776,4.6328448354342004,0.0,3.1956970076431483,1.0359355981239697
de_rp,DE-rp,large,80-D,27,20,0.5,3.1250879300630716,4.655745060343324,0.0,3.9873522210361863,1.0410562440836533
de_rp,DE-rp,large,80-D,28,20,0.5,3.1250879300630716,4.655745060343324,0.0,3.9873522210361863,1.0410562440836533
de_rp,DE-rp,large,80-D,29,20,0.5,3.1250879300630716,4.655745060343324,0.0,3.9873522210361863,1.0410562440836533
de_rp,DE-rp,large,80-D,30,20,0.5,3.1250879300630716,4.655745060343324,0.0,3.9873522210361863,1.0410562440836533
de_rp,DE-rp,large,80-D,31,20,0.55,3.13512219426024,4.648866425542335,0.0,3.9873522210361863,1.0395181345829125
de_rp,DE-rp,large,80-D,32,20,0.55,3.13512219426024,4.648866425542335,0.0,3.9873522210361863,1.0395181345829125
de_rp,DE-rp,large,80-D,33,20,0.55,3.642695071209316,4.860956609740485,0.0,5.789697138655512,1.086942941505664
de_rp,DE-rp,large,80-D,34,20,0.6,3.868689187914338,4.868732132226274,0.0,7.107764626009923,1.0886816011895442
de_rp,DE-rp,large,80-D,35,20,0.6,3.868689187914338,4.868732132226274,0.0,7.107764626009923,1.0886816011895442
de_rp,DE-rp,large,80-D,36,20,0.6,3.868689187914338,4.868732132226274,0.0,7.107764626009923,1.0886816011895442
de_rp,DE-rp,large,80-D,37,20,0.6,3.868689187914338,4.868732132226274,0.0,7.107764626009923,1.0886816011895442
de_rp,DE-rp,large,80-D,38,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,39,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,40,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,41,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,42,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,43,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,44,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,45,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,46,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,47,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,48,20,0.65,4.3523244879385405,4.944046350443797,0.0,8.346541887198297,1.1055223723502077
de_rp,DE-rp,large,80-D,49,20,0.7,4.5804182316368385,4.836750430375884,0.0,8.346541887198297,1.0815302752521838
de_rp,DE-rp,large,80-D,50,20,0.75,4.639409522492858,4.784861753126389,0.8848693628402979,8.346541887198297,1.0699276142929421
de_rp,DE-rp,large,80-D,51,20,0.75,4.65348390099293,4.7749234137635,0.8848693628402979,8.346541887198297,1.067705334053054
de_rp,DE-rp,large,80-D,52,20,0.75,4.65348390099293,4.7749234137635,0.8848693628402979,8.346541887198297,1.067705334053054
de_rp,DE-rp,large,80-D,53,20,0.75,4.700304887075269,4.760246723044353,0.8848693628402979,8.346541887198297,1.0644235262397788
de_rp,DE-rp,large,80-D,54,20,0.75,4.700304887075269,4.760246723044353,0.8848693628402979,8.346541887198297,1.0644235262397788
de_rp,DE-rp,large,80-D,55,20,0.8,4.846619373521632,4.6519103805902855,1.4479080971732095,8.346541887198297,1.0401987836236797
de_rp,DE-rp,large,80-D,56,20,0.8,4.846619373521632,4.6519103805902855,1.4479080971732095,8.346541887198297,1.0401987836236797
de_rp,DE-rp,large,80-D,57,20,0.8,4.846619373521632,4.6519103805902855,1.4479080971732095,8.346541887198297,1.0401987836236797
de_rp,DE-rp,large,80-D,58,20,0.85,4.938311345914262,4.568681191515968,1.5698622521051047,8.346541887198297,1.021588171175444
de_rp,DE-rp,large,80-D,59,20,0.85,4.938311345914262,4.568681191515968,1.5698622521051047,8.346541887198297,1.021588171175444
de_rp,DE-rp,large,80-D,60,20,0.85,4.938311345914262,4.568681191515968,1.5698622521051047,8.346541887198297,1.021588171175444
de_rp,DE-rp,large,80-D,61,20,0.85,4.938311345914262,4.568681191515968,1.5698622521051047,8.346541887198297,1.021588171175444
de_rp,DE-rp,large,80-D,62,20,0.85,4.938311345914262,4.568681191515968,1.5698622521051047,8.346541887198297,1.021588171175444
de_rp,DE-rp,large,80-D,63,20,0.85,4.938311345914262,4.568681191515968,1.5698622521051047,8.346541887198297,1.021588171175444
de_rp,DE-rp,large,80-D,64,20,0.85,4.938311345914262,4.568681191515968,1.5698622521051047,8.346541887198297,1.021588171175444
de_rp,DE-rp,large,80-D,65,20,0.85,5.0684142934176135,4.50463514345307,1.7076299841765716,8.346541887198297,1.0072670394595582
de_rp,DE-rp,large,80-D,66,20,0.85,5.195435372290019,4.676946373581255,1.7076299841765716,8.346541887198297,1.0457970018448812
de_rp,DE-rp,large,80-D,67,20,0.85,5.195435372290019,4.676946373581255,1.7076299841765716,8.346541887198297,1.0457970018448812
de_rp,DE-rp,large,80-D,68,20,0.85,5.195435372290019,4.676946373581255,1.7076299841765716,8.346541887198297,1.0457970018448812
de_rp,DE-rp,large,80-D,69,20,0.85,5.195435372290019,4.676946373581255,1.7076299841765716,8.346541887198297,1.0457970018448812
de_rp,DE-rp,large,80-D,70,20,0.85,5.195435372290019,4.676946373581255,1.7076299841765716,8.346541887198297,1.0457970018448812
de_rp,DE-rp,large,80-D,71,20,0.95,5.582837653202459,4.531394453758285,1.8164838425157463,8.346541887198297,1.0132506031469053
de_rp,DE-rp,large,80-D,72,20,0.95,5.582837653202459,4.531394453758285,1.8164838425157463,8.346541887198297,1.0132506031469053
de_rp,DE-rp,large,80-D,73,20,0.95,5.802312014922335,4.611592075967553,1.8164838425157463,9.523867268882249,1.0311833366362821
de_rp,DE-rp,large,80-D,74,20,0.95,5.8436751118766415,4.5797452559721235,1.8164838425157463,9.523867268882249,1.0240621711985842
de_rp,DE-rp,large,80-D,75,20,0.95,5.8436751118766415,4.5797452559721235,1.8164838425157463,9.523867268882249,1.0240621711985842
de_rp,DE-rp,large,80-D,76,20,0.95,5.8436751118766415,4.5797452559721235,1.8164838425157463,9.523867268882249,1.0240621711985842
de_rp,DE-rp,large,80-D,77,20,0.95,5.8436751118766415,4.5797452559721235,1.8164838425157463,9.523867268882249,1.0240621711985842
de_rp,DE-rp,large,80-D,78,20,0.95,5.8436751118766415,4.5797452559721235,1.8164838425157463,9.523867268882249,1.0240621711985842
de_rp,DE-rp,large,80-D,79,20,0.95,5.847222385090433,4.578727537280508,1.8164838425157463,9.523867268882249,1.0238346023809417
de_rp,DE-rp,large,80-D,80,20,0.95,5.847222385090433,4.578727537280508,1.8164838425157463,9.523867268882249,1.0238346023809417
de_rp,DE-rp,large,80-D,81,20,0.95,5.883636877221755,4.598802059426829,1.8164838425157463,9.523867268882249,1.0283234019944416
de_rp,DE-rp,large,80-D,82,20,0.95,5.883636877221755,4.598802059426829,1.8164838425157463,9.523867268882249,1.0283234019944416
de_rp,DE-rp,large,80-D,83,20,0.95,5.883636877221755,4.598802059426829,1.8164838425157463,9.523867268882249,1.0283234019944416
de_rp,DE-rp,large,80-D,84,20,0.95,5.888519519005437,4.596952655601738,1.8164838425157463,9.523867268882249,1.0279098627273666
de_rp,DE-rp,large,80-D,85,20,0.95,5.888519519005437,4.596952655601738,1.8164838425157463,9.523867268882249,1.0279098627273666
de_rp,DE-rp,large,80-D,86,20,0.95,5.927412430280481,4.573346214517386,1.8164838425157463,9.523867268882249,1.0226313020302211
de_rp,DE-rp,large,80-D,87,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,88,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,89,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,90,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,91,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,92,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,93,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,94,20,0.95,6.094101617733432,4.584418947191426,1.8164838425157463,9.523867268882249,1.0251072403258046
de_rp,DE-rp,large,80-D,95,20,0.95,6.09729232222481,4.580069990614045,1.8164838425157463,9.523867268882249,1.0241347840719828
de_rp,DE-rp,large,80-D,96,20,0.95,6.415502128437268,4.622201907835151,1.8164838425157463,9.758839266369431,1.0335557671648614
de_rp,DE-rp,large,80-D,97,20,0.95,6.415502128437268,4.622201907835151,1.8164838425157463,9.758839266369431,1.0335557671648614
de_rp,DE-rp,large,80-D,98,20,0.95,6.415502128437268,4.622201907835151,1.8164838425157463,9.758839266369431,1.0335557671648614
de_rp,DE-rp,large,80-D,99,20,0.95,6.441040161433323,4.63262217101644,1.8164838425157463,9.758839266369431,1.0358858088465415
de_rp,DE-rp,large,80-D,100,20,0.95,6.441040161433323,4.63262217101644,1.8164838425157463,9.758839266369431,1.0358858088465415
de_rp,DE-rp,large,80-D,101,20,0.95,6.441040161433323,4.63262217101644,1.8164838425157463,9.758839266369431,1.0358858088465415
de_rp,DE-rp,large,80-D,102,20,0.95,7.305852323239785,5.004590306386699,2.6531771586585977,10.10096500375041,1.1190604124617158
de_rp,DE-rp,large,80-D,103,20,0.95,7.305852323239785,5.004590306386699,2.6531771586585977,10.10096500375041,1.1190604124617158
de_rp,DE-rp,large,80-D,104,20,0.95,7.305852323239785,5.004590306386699,2.6531771586585977,10.10096500375041,1.1190604124617158
de_rp,DE-rp,large,80-D,105,20,0.95,7.353561244490524,4.947337654887168,2.728218357229237,10.10096500375041,1.10625833039721
de_rp,DE-rp,large,80-D,106,20,0.95,7.353561244490524,4.947337654887168,2.728218357229237,10.10096500375041,1.10625833039721
de_rp,DE-rp,large,80-D,107,20,0.95,7.353561244490524,4.947337654887168,2.728218357229237,10.10096500375041,1.10625833039721
de_rp,DE-rp,large,80-D,108,20,0.95,7.353561244490524,4.947337654887168,2.728218357229237,10.10096500375041,1.10625833039721
de_rp,DE-rp,large,80-D,109,20,0.95,7.353561244490524,4.947337654887168,2.728218357229237,10.10096500375041,1.10625833039721
de_rp,DE-rp,large,80-D,110,20,0.95,7.353561244490524,4.947337654887168,2.728218357229237,10.10096500375041,1.10625833039721
de_rp,DE-rp,large,80-D,111,20,0.95,7.721454793964862,4.936899460495418,2.728218357229237,10.534915254600282,1.1039242791749793
de_rp,DE-rp,large,80-D,112,20,0.95,7.721454793964862,4.936899460495418,2.728218357229237,10.534915254600282,1.1039242791749793
de_rp,DE-rp,large,80-D,113,20,0.95,7.721454793964862,4.936899460495418,2.728218357229237,10.534915254600282,1.1039242791749793
de_rp,DE-rp,large,80-D,114,20,0.95,7.721454793964862,4.936899460495418,2.728218357229237,10.534915254600282,1.1039242791749793
de_rp,DE-rp,large,80-D,115,20,0.95,7.758323276632476,4.912542892292158,2.728218357229237,10.534915254600282,1.0984779849548691
de_rp,DE-rp,large,80-D,116,20,0.95,8.196492379109518,4.8492841864222855,4.296857177660902,11.234842356836884,1.0843329083054993
de_rp,DE-rp,large,80-D,117,20,0.95,8.196492379109518,4.8492841864222855,4.296857177660902,11.234842356836884,1.0843329083054993
de_rp,DE-rp,large,80-D,118,20,1.0,8.508929645545882,4.511614757810777,6.341427566674904,11.234842356836884,1.0088277286756147
de_rp,DE-rp,large,80-D,119,20,1.0,8.508929645545882,4.511614757810777,6.341427566674904,11.234842356836884,1.0088277286756147
de_rp,DE-rp,large,80-D,120,20,1.0,8.508929645545882,4.511614757810777,6.341427566674904,11.234842356836884,1.0088277286756147
de_rp,DE-rp,large,80-D,121,20,1.0,8.665387774695748,4.570015774799288,6.341427566674904,11.707738735949466,1.0218865930697578
de_rp,DE-rp,large,80-D,122,20,1.0,8.665387774695748,4.570015774799288,6.341427566674904,11.707738735949466,1.0218865930697578
de_rp,DE-rp,large,80-D,123,20,1.0,8.665387774695748,4.570015774799288,6.341427566674904,11.707738735949466,1.0218865930697578
de_rp,DE-rp,large,80-D,124,20,1.0,8.665387774695748,4.570015774799288,6.341427566674904,11.707738735949466,1.0218865930697578
de_rp,DE-rp,large,80-D,125,20,1.0,8.665387774695748,4.570015774799288,6.341427566674904,11.707738735949466,1.0218865930697578
de_rp,DE-rp,large,80-D,126,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,127,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,128,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,129,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,130,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,131,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,132,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,133,20,1.0,8.793094482962223,4.399528984360681,6.341427566674904,11.707738735949466,0.9837645878011092
de_rp,DE-rp,large,80-D,134,20,1.0,8.884019239145744,4.258202373698758,6.341427566674904,11.707738735949466,0.9521629969541385
de_rp,DE-rp,large,80-D,135,20,1.0,9.603828562831485,5.22350791905496,6.341427566674904,11.901059190740916,1.168011878801536
de_rp,DE-rp,large,80-D,136,20,1.0,9.603828562831485,5.22350791905496,6.341427566674904,11.901059190740916,1.168011878801536
de_rp,DE-rp,large,80-D,137,20,1.0,9.603828562831485,5.22350791905496,6.341427566674904,11.901059190740916,1.168011878801536
de_rp,DE-rp,large,80-D,138,20,1.0,9.603828562831485,5.22350791905496,6.341427566674904,11.901059190740916,1.168011878801536
de_rp,DE-rp,large,80-D,139,20,1.0,9.603828562831485,5.22350791905496,6.341427566674904,11.901059190740916,1.168011878801536
de_rp,DE-rp,large,80-D,140,20,1.0,9.603828562831485,5.22350791905496,6.341427566674904,11.901059190740916,1.168011878801536
de_rp,DE-rp,large,80-D,141,20,1.0,9.653271618923629,5.153289092338474,6.341427566674904,11.901059190740916,1.1523104718177017
de_rp,DE-rp,large,80-D,142,20,1.0,9.653271618923629,5.153289092338474,6.341427566674904,11.901059190740916,1.1523104718177017
de_rp,DE-rp,large,80-D,143,20,1.0,9.653271618923629,5.153289092338474,6.341427566674904,11.901059190740916,1.1523104718177017
de_rp,DE-rp,large,80-D,144,20,1.0,9.653271618923629,5.153289092338474,6.341427566674904,11.901059190740916,1.1523104718177017
de_rp,DE-rp,large,80-D,145,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,146,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,147,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,148,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,149,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,150,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,151,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,152,20,1.0,9.917804988428895,4.931438188013749,7.408866685095658,11.901059190740916,1.102703101523713
de_rp,DE-rp,large,80-D,153,20,1.0,9.956403530398726,4.88012781789202,7.408866685095658,11.901059190740916,1.0912297539694271
de_rp,DE-rp,large,80-D,154,20,1.0,9.956403530398726,4.88012781789202,7.408866685095658,11.901059190740916,1.0912297539694271
